Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	X	ensembl_gene_id	external_gene_name
16673075	2.05050060341599	5.81071677232087	7.81834286360593	9.60062479518707e-06	0.0356865890997987	3.47741435896066	1691	ENSG00000162733	DDR2
16679945	0.875207970783173	6.00318729941864	5.98878800303233	0.000101637805712834	0.0902984486072519	1.56004344420428	2195	ENSG00000241860	AL627309.5
16683622	1.77229690132783	3.17723652986818	8.75591658491039	3.32444382745137e-06	0.0222431887607116	4.27307939258531	2516	ENSG00000238482	RNU6-1208P
16685479	-0.979123221999056	6.82545791178116	-5.9823102506266	0.000102568931878866	0.0902984486072519	1.55229448632575	2501	ENSG00000233728	AL929472.3
16689678	1.28497404071029	4.88713140308139	7.10356065590618	2.29801702674906e-05	0.0471468404102441	2.79003495867021	2992	ENSG00000223745	CCDC18-AS1
16690908	-1.57670943122721	6.5150162095795	-7.11339427868571	2.26966502690199e-05	0.0471468404102441	2.80000381686424	2897	ENSG00000171385	KCND3
16703382	-1.75029239714362	7.47917842259592	-8.94806954825544	2.70409720859772e-06	0.0222431887607116	4.42262320944123	4216	ENSG00000136750	GAD2
16726880	1.3280883044945	6.94985977291354	6.56252185589744	4.63454208206514e-05	0.0620175883253629	2.21831500287051	5977	ENSG00000245532	NEAT1
16752715	1.02581221195313	7.12141975587636	6.22132353008557	7.35401568331028e-05	0.0778125044145425	1.83348421207932	8464	ENSG00000123384	LRP1
16766352	-1.62862617025496	5.81490146277787	-6.10071473565291	8.68991674092375e-05	0.0830607070431038	1.692804120922	9794	ENSG00000166863	TAC3
16767018	1.39079319958645	1.51625148717504	7.54358343240501	1.33347461720967e-05	0.0392850609159651	3.22194861834918	9568	ENSG00000251788	RNU5A-7P
16780885	1.04474939624133	4.50826772894242	5.86393762397336	0.000121291773322563	0.0966117853507859	1.40942446366185	10662	ENSG00000204442	FAM155A
16788250	-1.12137862334199	4.77731694196367	-7.41582516110053	1.55810887676951e-05	0.0400961341257286	3.09948918398811	11699	ENSG00000258749	AL110504.1
16793714	-1.19619758794084	5.13207016142297	-6.47167061309217	5.23298502106084e-05	0.0653187252205743	2.11772189894071	12350	ENSG00000258943	AL049871.1
16796590	-1.43289603452867	6.6248138980458	-7.01087732914907	2.58475591479687e-05	0.0471468404102441	2.69534961304943	12810	ENSG00000127152	BCL11B
16808563	-1.13010518967364	5.56022662509635	-6.77430648456219	3.50631219103556e-05	0.0525567021021442	2.44762100652667	14220	ENSG00000259352	AC091117.1
16819325	1.37294265805288	7.57524907995476	6.61207327925152	4.33946447212436e-05	0.0604885185210202	2.27261333799277	15444	ENSG00000051108	HERPUD1
16825371	1.87138764341083	5.5908938299794	9.52514410086897	1.48417887474942e-06	0.0165505733586223	4.84646932625409	15983	ENSG00000176046	NUPR1
16839104	-1.94835621241155	3.29893704359331	-6.90516373825658	2.95953742038359e-05	0.0471468404102441	2.58573284966696	17527	ENSG00000141568	FOXK2
16853810	-1.65444913041827	2.93808814122887	-6.25346198340952	7.03641457673645e-05	0.0778125044145425	1.87055760094998	18889	ENSG00000252319	RF00019
16866562	-1.13654384168308	7.69721861577193	-6.46617753808341	5.27173306915618e-05	0.0653187252205743	2.11159650291144	20824	ENSG00000279753	AC011558.1
16903186	1.37818927312873	4.0713807893903	8.15831264784668	6.46731742344902e-06	0.0309082338691519	3.77910861816321	24180	ENSG00000168702	LRP1B
16924878	-1.27436813674885	6.34808634773304	-7.05161069858404	2.4542591125754e-05	0.0471468404102441	2.73712527242138	26201	ENSG00000156299	TIAM1
16928550	-1.24555355915771	5.27883527919106	-7.96351417858914	8.09794545726971e-06	0.0338635834159376	3.60815056795134	26456	ENSG00000261188	Z95115.1
16954343	0.969766955738134	8.27877180466243	6.19595326771806	7.61557024553532e-05	0.0778125044145425	1.80409573655043	28423	ENSG00000281691	RBM5-AS1
16956285	-1.10300618879251	6.11056842177671	-6.27688182138603	6.81424020820629e-05	0.0778125044145425	1.89746457467147	28428	ENSG00000121440	PDZRN3
16961933	-1.57836929039957	5.129310836655	-6.93891638645501	2.83389283888692e-05	0.0471468404102441	2.62092057037809	28897	ENSG00000241231	AC022294.1
16987766	-0.895912394137013	6.40421965138938	-6.06439001275655	9.14146747132214e-05	0.0849496257737808	1.64995180099169	32382	ENSG00000181751	C5orf30
17005473	-2.4537616837318	6.06672857607627	-6.75127162403722	3.61333218254713e-05	0.0525567021021442	2.42302878196084	34191	ENSG00000079689	SCGN
17005603	-1.09153278926818	8.98172132490268	-6.16864748735599	7.90824759399308e-05	0.0778125044145425	1.77234408514216	34143	ENSG00000278588	HIST1H2BI
17016499	-1.35513776551135	7.65605438542925	-7.60554018830712	1.23733705097877e-05	0.0392850609159651	3.28048788582848	35865	ENSG00000184357	HIST1H1B
17048676	-1.18308483750312	7.46246465318491	-6.17246463418974	7.86661932426819e-05	0.0778125044145425	1.77679029128631	45071	ENSG00000006377	DLX6
17056513	1.72382613007493	5.3208344448362	5.88460319948488	0.000117776508654759	0.0966117853507859	1.4345403987783	45382	ENSG00000252821	RNU6-388P
17060039	-2.21466224257738	7.77232368213723	-13.3522439975812	5.19882360005608e-08	0.00173921444716276	6.90308189855233	46334	ENSG00000231764	DLX6-AS1
17060049	-1.42166953402522	9.46571415664996	-8.17864360956542	6.31877334724403e-06	0.0309082338691519	3.79666138233652	46333	ENSG00000105880	DLX5
17070249	-1.90946162792387	7.19159223881636	-6.92219028993445	2.89542358196607e-05	0.0471468404102441	2.60350554815868	47620	ENSG00000104435	STMN2
17111008	-1.29452634162578	6.58109732086159	-7.49810304557839	1.40916103004598e-05	0.0392850609159651	3.17862580732695	51724	ENSG00000196368	NUDT11
17111858	2.63508729757704	6.82968158124066	10.2664444161344	7.15991288907469e-07	0.0119763862895552	5.33965978473054	52450	ENSG00000165349	SLC7A3
17112910	-0.985967453734203	9.32427958675371	-7.31258344519755	1.76944592870766e-05	0.0422821743564186	2.99878589351722	52140	ENSG00000158164	TMSB15A
17117794	0.910117275823308	2.11489673531384	5.88640653427487	0.00011747496239933	0.0966117853507859	1.43672859396439	52766	ENSG00000280197	C18orf12
17124898	1.36141819664061	4.46274782176523	6.2417925974136	7.15000233909847e-05	0.0778125044145425	1.85711638984561	56774	ENSG00000179406	LINC00174
17125032	0.915495576346202	4.27364040443011	5.86684264249785	0.000120790924437909	0.0966117853507859	1.41295952776551	56875	ENSG00000248498	ASNSP1
